Temperature,Humidity,WindSpeed,Pressure,Rainfall
37.12,52.55,9.39,1015.72,43.52
30.12,81.37,4.23,1006.93,65.09
27.28,69.97,22.63,1008.93,71.7
33.22,66.14,10.17,1018.58,58.33
31.74,91.08,0.7,1006.59,63.93
23.56,83.58,24.61,1015.03,77.74
22.53,83.47,10.94,1006.9,69.38
24.13,83.74,21.17,1008.39,80.18
33.23,66.43,13.73,1008.53,62.59
35.43,65.79,22.26,1000.77,75.45
26.71,87.81,18.35,1010.8,78.4
38.26,73.35,9.37,996.23,63.84
30.17,50.87,14.82,994.97,56.33
25.81,70.32,24.12,1016.74,64.67
31.71,93.01,25.27,1013.08,79.53
23.8,45.53,29.39,993.08,66.44
34.43,40.95,9.37,991.31,51.93
20.77,42.18,20.44,1013.84,47.49
24.56,90.46,3.92,998.82,77.13
23.64,51.06,12.41,1002.39,58.19
33.81,76.6,27.07,990.13,84.73
26.79,90.07,13.51,1007.23,76.99
38.68,64.9,16.9,1012.46,58.86
23.88,90.11,13.27,1005.09,80.77
26.69,96.84,17.81,1014.74,76.13
28.75,93.53,8.99,1009.63,69.46
35.29,97.76,23.44,1005.81,91.74
33.64,64.32,27.24,998.72,80.13
20.34,89.74,29.45,1010.06,89.45
35.6,68.79,4.85,999.91,60.6
37.52,91.82,4.59,1008.59,69.98
35.64,60.11,27.81,1013.88,64.61
35.35,45.11,27.87,1018.49,60.08
39.16,57.17,20.33,991.49,66.15
36.55,62.87,28.57,1002.72,77.81
31.68,87.55,9.19,990.44,81.65
20.18,96.7,18.48,1002.79,87.46
26.07,77.44,7.89,1011.83,63.22
29.37,85.91,11.68,995.66,78.43
31.21,94.77,1.11,1006.65,67.9
33.3,67.33,23.93,996.42,78.24
32.08,45.65,25.07,1016.81,52.74
34.17,97.63,17.79,1017.37,82.03
35.03,95.88,24.63,995.52,93.51
30.25,52.24,13.94,992.08,64.76
20.01,99.34,18.35,991.08,96.17
33.55,95.12,2.48,994.08,74.23
29.86,89.69,10.74,992.32,82.76
22.07,55.48,19.74,993.99,67.72
20.94,97.72,16.88,1002.79,87.62
22.47,51.27,20.32,1014.55,51.47
21.06,94.72,27.57,998.83,94.34
39.53,91.43,12.71,999.25,85.04
33.74,54.37,12.59,1017.63,48.16
21.02,98.39,12.14,992.74,92.29
34.74,93.74,28.11,1007.79,92.74
25.56,75.16,1.04,995.35,63.28
36.48,78.5,18.68,996.25,75.51
32.56,50.29,1.32,1019.76,34.52
30.32,84.26,5.76,993.79,74.81
37.04,54.1,9.85,992.57,59.37
39.87,60.2,15.9,1011.75,60.49
21.27,45.55,0.54,995.78,48.3
25.99,60.25,22.59,1000.6,69.57
29.9,53.28,4.82,1018.73,41.81
23.45,90.67,10.04,1017.85,64.04
37.37,60.08,20.59,1006.66,65.0
26.18,78.29,20.15,1005.11,71.36
36.01,42.26,28.46,1010.18,61.01
38.15,61.25,20.98,1016.77,60.11
20.51,76.49,3.86,998.11,65.69
33.44,62.02,19.34,1004.62,63.85
34.03,59.88,8.3,1009.14,56.58
20.15,69.47,7.71,993.07,61.84
24.4,82.44,2.97,1005.13,60.93
30.17,98.54,4.45,1013.01,75.13
31.6,51.96,19.39,1001.04,63.51
31.63,83.73,21.3,1015.41,69.74
29.58,81.44,28.61,997.89,83.19
26.45,99.65,18.52,1016.78,77.28
23.91,82.29,28.57,1004.79,83.77
35.65,61.1,17.47,1012.01,63.73
36.04,41.38,8.79,1001.29,46.49
32.21,69.95,9.89,1017.26,52.49
27.14,95.31,12.33,1011.01,73.36
24.49,71.06,16.87,1001.05,67.62
33.4,57.12,29.07,1015.31,61.67
27.97,73.34,23.57,998.8,80.45
36.16,77.97,23.34,996.03,81.62
33.85,63.75,2.24,1011.66,44.64
31.04,48.55,1.99,1017.44,33.28
36.52,82.8,0.63,996.29,66.01
31.92,75.14,8.55,1013.89,55.02
21.89,64.98,8.95,998.7,57.15
34.4,65.89,24.35,994.6,74.61
36.35,72.84,6.96,1008.45,57.09
39.26,72.88,25.24,1019.74,71.58
35.11,58.02,20.99,1008.59,59.03
25.77,84.64,28.41,1011.82,86.76
20.36,67.0,29.59,1018.38,69.99
34.0,45.06,5.03,1005.34,42.27
33.08,88.1,4.77,1016.95,60.6
37.62,61.44,24.54,1000.49,68.53
30.77,42.24,6.3,1003.39,39.17
23.93,98.76,16.0,1004.21,83.18
28.83,91.37,17.98,1009.59,76.96
38.29,41.44,12.22,994.25,55.36
38.08,52.67,7.54,992.87,57.98
37.39,88.67,3.07,1001.08,67.74
27.8,96.74,29.09,996.22,99.9
24.93,66.48,4.01,1005.54,50.47
36.57,91.03,4.06,999.07,70.85
32.25,45.59,13.86,994.33,57.77
25.97,99.72,21.04,992.94,94.33
35.61,62.12,25.53,1000.96,71.54
25.24,94.99,17.12,1013.7,74.08
39.65,88.4,9.71,997.3,74.94
36.78,78.6,0.01,1015.22,50.59
36.75,72.37,1.11,1015.85,51.73
39.64,67.85,11.76,1013.41,56.48
31.34,60.84,16.86,1003.47,63.95
32.17,41.25,23.72,1010.1,49.87
25.59,78.59,24.91,1004.71,81.28
24.17,88.23,29.69,1000.09,88.27
21.42,44.4,22.85,990.86,62.48
22.19,94.11,22.88,1008.64,82.4
31.86,98.9,22.42,993.74,90.47
25.12,46.36,23.97,1001.41,63.2
29.23,69.94,7.08,1015.34,52.76
21.55,78.31,8.85,1001.74,69.3
25.33,91.33,12.93,1005.4,75.03
36.47,53.59,28.52,1006.82,63.5
22.59,97.04,12.15,1008.93,83.38
20.76,76.26,24.24,1003.68,81.87
37.87,93.93,1.03,1004.52,68.67
23.43,92.34,16.69,1015.29,71.77
26.49,69.63,12.96,993.11,69.56
29.47,79.53,2.06,998.87,63.48
24.6,57.52,16.15,1019.78,56.8
29.81,70.7,11.69,1014.1,62.84
20.1,81.29,28.72,996.44,88.76
32.32,94.81,25.31,991.57,100.13
27.89,62.61,14.52,1015.92,51.67
22.86,78.24,25.47,990.54,90.85
39.67,96.82,20.35,1003.55,89.27
27.44,69.83,17.83,1004.53,71.96
35.69,82.28,8.74,1016.18,67.95
29.96,57.67,9.03,1014.87,46.41
29.33,77.82,20.82,991.91,84.29
37.25,82.71,13.55,991.07,76.82
32.84,92.0,18.76,999.61,82.29
33.13,68.85,8.86,1005.79,62.88
28.26,81.24,4.96,1011.67,60.72
33.72,69.39,28.07,998.09,77.87
21.96,88.1,14.47,1015.75,70.48
37.47,66.99,28.54,997.6,75.25
36.56,88.69,16.69,999.22,79.58
38.49,89.36,21.97,994.59,93.67
20.41,40.49,5.44,1007.92,36.25
31.5,52.21,13.96,991.67,63.35
31.97,73.81,13.35,1003.24,70.18
29.48,62.25,7.84,1008.79,58.41
23.17,40.18,26.35,1012.08,52.26
25.84,71.43,13.84,1013.02,63.45
22.75,41.97,11.81,1017.5,40.25
23.42,48.78,2.99,1014.12,40.04
27.46,46.52,10.35,1000.76,55.07
29.94,57.51,1.49,1019.1,45.9
27.21,75.91,9.68,1003.55,69.56
39.23,93.51,20.44,1002.2,89.73
24.75,91.68,25.42,991.1,97.01
23.14,42.17,22.22,1016.19,45.34
34.03,50.33,16.39,1009.91,50.24
36.04,43.36,13.65,1003.37,49.82
32.91,51.73,11.7,1011.59,51.08
36.6,42.64,4.26,999.66,46.07
35.17,60.89,18.44,1000.43,61.47
33.37,95.33,25.14,995.19,96.9
34.36,96.29,16.59,1019.91,76.04
36.05,68.72,28.21,994.06,83.57
30.15,98.48,19.99,990.7,94.01
28.82,91.66,21.28,1009.03,82.21
28.55,48.31,18.6,1011.45,50.13
25.25,44.48,21.76,1002.99,58.89
37.41,44.75,21.21,1014.39,52.4
20.37,43.67,8.76,991.88,55.37
26.23,72.4,28.61,1001.11,85.04
34.75,57.72,20.39,1007.15,65.39
34.51,62.99,7.18,1003.53,53.93
20.47,62.1,16.1,1001.21,60.98
25.25,54.1,22.98,1005.1,64.5
30.71,92.17,9.66,1015.34,71.44
20.53,94.61,21.31,1011.93,87.58
36.6,81.27,12.45,992.43,80.71
34.32,47.57,8.83,1018.4,44.56
36.41,73.59,17.63,1016.16,66.12
30.95,76.98,2.48,991.6,71.42
27.83,84.19,28.52,1008.84,86.74
26.29,44.16,15.15,1010.68,50.72
32.69,90.78,29.91,1014.34,83.85
34.73,41.59,10.72,992.87,49.57
28.67,62.73,21.75,1000.86,69.18
22.92,72.03,25.05,1010.12,74.63
24.07,93.07,7.54,1009.41,69.84
35.49,43.71,8.4,1017.03,43.23
30.87,50.12,28.95,1010.12,63.96
32.21,41.4,5.6,997.45,44.26
34.82,79.61,4.57,1000.89,69.95
35.38,96.97,15.62,1010.51,80.99
27.13,83.96,12.58,996.51,74.22
35.27,49.27,7.39,995.29,56.36
37.3,65.68,26.16,995.71,72.75
33.36,82.85,7.35,996.62,76.31
35.87,93.78,28.67,1017.28,88.68
29.64,69.26,9.94,991.16,67.32
35.42,78.12,18.98,1001.05,79.5
30.25,73.7,15.66,995.51,77.63
25.33,77.09,20.19,996.03,82.18
28.8,95.87,27.17,1019.8,84.38
23.14,64.38,1.35,1006.2,51.85
21.97,86.54,25.62,995.38,85.72
31.87,40.67,25.59,1009.63,57.22
30.02,67.13,21.82,1001.0,71.32
20.17,70.35,19.74,1018.23,67.02
25.52,43.36,22.42,1016.64,50.12
39.93,85.0,3.6,1019.41,55.14
34.68,80.84,21.74,1002.16,84.81
30.75,95.7,4.8,990.42,81.96
33.66,73.55,7.47,1006.17,58.17
23.14,57.79,18.11,1002.88,57.8
37.32,54.12,18.46,1002.4,60.22
27.33,41.0,17.45,1013.44,47.53
28.59,69.82,17.51,1005.98,72.01
23.15,84.97,10.99,1017.97,63.78
28.02,74.02,23.79,1003.87,81.22
28.15,49.9,5.38,994.5,54.6
35.19,85.43,24.38,1016.36,72.87
21.43,67.66,1.84,994.44,55.34
36.87,47.16,14.45,1000.67,57.12
23.72,90.23,25.19,1018.54,76.21
34.95,76.78,11.39,995.07,75.09
23.45,70.19,12.35,999.58,66.27
27.4,80.25,5.36,1003.95,62.37
31.66,74.33,10.49,993.89,68.49
26.33,83.84,21.43,994.54,86.21
33.72,79.17,9.05,996.69,74.3
34.96,80.52,25.95,1001.67,84.77
32.59,51.93,20.21,992.71,70.1
32.37,51.24,19.71,1010.0,60.74
25.28,60.49,12.12,1008.83,55.78
39.0,51.1,13.91,1003.95,54.27
26.42,57.84,4.02,1002.93,46.52
34.02,66.38,22.69,1018.34,61.58
35.56,96.46,11.72,1009.43,78.33
31.97,58.07,4.78,1011.22,50.0
20.57,95.51,12.59,998.37,85.15
33.82,90.55,17.77,994.95,87.08
37.59,93.5,12.55,995.6,87.46
28.29,98.37,20.94,1008.38,82.0
33.72,57.58,21.29,994.3,70.35
38.78,95.39,3.41,1008.47,66.82
21.17,46.58,17.65,1013.13,47.34
32.13,56.9,22.37,1002.79,70.35
38.57,93.74,21.09,1016.64,84.61
21.51,66.78,10.39,1000.63,67.34
30.34,77.2,13.63,999.6,69.69
22.58,99.38,14.47,991.87,90.85
20.83,49.62,26.44,1001.72,60.32
31.13,65.98,18.06,1000.83,67.13
23.85,96.01,8.09,1013.51,76.7
21.86,44.35,10.09,1016.28,37.92
36.99,99.12,15.55,1006.75,79.21
22.64,97.04,27.7,997.73,93.49
20.45,81.5,24.42,1017.02,71.4
27.26,50.65,23.49,1001.79,60.94
24.45,81.91,11.82,999.41,74.27
37.42,66.05,20.44,1016.94,65.3
20.76,87.47,21.12,997.48,87.1
36.47,77.43,19.84,998.97,75.79
24.63,80.62,18.23,997.81,80.87
39.01,86.89,18.84,1006.12,75.9
31.88,43.23,2.72,995.27,48.46
21.41,62.46,3.31,1006.88,55.0
29.96,43.74,4.97,1007.28,43.91
24.52,63.97,21.87,1007.04,68.54
30.31,51.93,21.52,1002.86,59.73
26.98,93.1,10.97,996.54,85.83
26.26,40.95,10.16,1002.27,46.8
23.75,73.2,4.89,1001.41,58.16
23.34,46.81,5.85,1004.53,50.44
30.74,93.87,20.5,1017.43,79.75
39.75,74.39,26.71,1013.59,74.27
21.17,83.16,9.85,991.84,74.95
30.47,51.64,23.42,1004.1,65.0
33.17,92.7,27.62,1005.36,91.26
31.86,92.2,8.0,992.8,81.96
20.85,72.41,25.12,1015.93,66.75
23.19,53.92,18.19,1011.68,60.16
28.4,66.91,13.79,992.49,67.88
33.74,55.01,2.29,993.2,53.21
26.34,72.61,7.9,1010.67,63.85
29.17,80.98,27.67,1017.0,74.93
21.36,57.3,25.87,1001.67,69.9
31.52,65.7,13.59,995.01,66.86
32.67,92.65,22.28,998.84,85.96
31.67,87.67,23.68,1008.96,85.45
31.08,83.93,14.82,1004.32,77.0
24.9,61.65,14.41,1009.19,63.31
24.72,92.23,15.46,991.04,85.79
23.48,42.81,28.38,995.98,66.01
25.8,50.02,29.28,1004.28,64.64
27.31,87.04,9.32,994.91,74.98
28.69,62.84,25.66,998.87,77.68
22.29,85.63,22.11,990.84,83.66
32.96,73.49,4.38,1016.87,52.41
21.09,67.25,17.16,992.98,69.33
31.59,51.76,0.81,1010.55,46.3
38.42,66.75,17.29,1000.31,65.65
24.04,91.13,9.71,994.2,82.44
38.29,45.95,27.6,1005.23,57.61
31.04,56.87,25.05,1009.66,60.9
20.7,58.56,9.22,992.61,63.04
23.72,68.36,4.28,1016.89,47.3
25.67,78.36,3.77,995.18,71.33
33.75,80.56,10.28,994.51,78.88
33.08,51.87,15.33,1018.97,53.03
36.39,97.48,2.7,1008.17,69.4
32.85,63.64,20.73,997.72,75.39
22.28,89.08,3.76,1016.62,66.2
37.79,58.86,10.9,1002.32,60.17
37.75,95.33,10.36,1008.04,78.63
24.14,50.17,18.44,1011.19,58.62
21.66,80.36,9.09,1013.81,62.67
21.88,69.9,11.33,990.7,70.5
36.58,87.95,27.18,996.14,94.64
20.34,64.1,28.05,1000.84,78.61
26.35,47.17,10.99,1005.69,53.41
21.95,40.99,8.79,1007.24,39.29
34.13,45.44,28.51,1014.2,62.06
30.18,50.96,4.28,1015.03,44.13
26.68,66.48,1.0,1007.82,47.37
27.94,87.66,5.57,1010.31,69.56
23.49,60.11,0.35,1011.38,41.33
22.19,94.47,6.72,1018.89,67.75
33.7,76.02,10.19,992.1,74.87
30.03,73.05,5.47,1015.26,52.63
38.49,42.65,21.82,998.31,63.18
39.42,51.1,20.97,998.22,65.7
31.27,46.39,11.74,1008.4,48.07
34.63,88.19,0.74,1003.87,62.66
31.88,74.88,28.74,1003.02,84.34
20.85,59.03,12.18,1015.55,56.63
34.92,71.48,9.77,1012.71,56.42
37.57,67.83,9.97,1010.84,60.13
24.99,99.16,6.13,1008.54,79.65
30.27,66.18,12.64,1008.9,55.58
27.8,82.81,19.23,1001.89,82.84
38.73,64.93,19.09,1011.34,65.14
22.06,88.59,21.95,999.31,83.34
27.91,72.7,20.57,1018.67,61.49
28.99,92.89,20.56,1015.43,83.35
34.72,69.23,3.44,1003.77,59.51
22.87,94.97,6.48,1015.73,65.97
33.77,90.11,20.64,991.19,90.64
22.08,41.5,3.89,1007.1,36.76
37.32,63.44,12.11,990.22,71.73
28.39,89.57,6.65,1006.75,70.04
30.7,72.15,20.47,1015.14,70.23
33.3,58.51,28.49,1016.5,65.01
38.13,51.9,23.31,996.85,70.79
26.05,48.12,8.89,994.43,52.96
32.2,94.84,7.76,1006.47,70.78
26.2,68.3,11.15,1003.92,67.37
21.79,49.43,6.74,992.2,49.83
30.71,43.74,0.14,1009.16,39.62
27.14,64.39,21.94,995.97,73.04
34.39,83.28,26.96,1000.86,83.82
36.36,95.38,9.11,1012.04,76.8
36.09,57.24,8.43,993.69,55.79
21.75,80.11,12.91,1012.03,66.3
38.23,44.94,2.15,1008.76,35.57
38.86,92.53,25.07,1007.99,85.47
23.67,52.83,29.52,991.88,74.98
31.37,91.87,11.77,1002.4,78.69
39.21,40.49,25.33,1019.48,46.59
37.54,74.61,12.96,1019.88,56.35
20.52,85.52,8.44,1006.96,65.18
33.7,74.78,26.68,1011.55,74.21
23.18,67.37,0.33,994.38,53.66
38.17,71.8,11.08,1008.58,63.83
27.01,52.11,6.13,1006.68,49.0
39.1,92.35,26.85,1019.85,81.55
39.4,90.53,23.29,1006.73,85.9
28.59,60.93,12.2,1005.02,63.02
29.64,53.16,8.88,1010.89,51.35
37.03,97.14,2.42,1001.27,72.47
26.02,73.57,9.39,1006.34,68.18
34.63,44.36,15.41,1015.03,50.61
37.96,44.72,29.54,1002.87,63.54
24.76,96.64,22.03,997.65,87.87
22.08,77.33,17.77,999.59,71.93
37.47,50.03,4.24,996.17,49.3
27.35,56.72,29.51,995.76,73.51
36.96,61.45,4.9,1018.09,45.96
26.76,85.31,26.42,990.85,87.64
31.77,59.5,3.32,1012.31,43.02
39.28,69.04,16.17,1015.44,63.68
27.92,91.04,24.95,994.77,88.45
27.38,50.93,18.81,995.12,60.4
38.47,74.78,6.36,993.58,65.23
25.45,79.9,0.78,1009.6,60.51
27.76,91.71,9.69,1001.01,80.35
30.9,55.78,1.21,992.24,53.03
33.98,48.04,16.11,1000.8,59.11
38.09,83.26,0.21,1017.04,56.13
39.25,82.15,19.31,1019.34,65.43
26.91,97.71,28.49,1002.7,96.72
20.38,40.31,28.36,1005.5,54.35
22.14,65.4,21.0,993.31,76.24
38.95,47.07,3.72,1010.47,39.88
24.03,98.2,16.98,1012.19,83.57
20.37,62.45,1.67,1018.19,43.66
30.02,74.9,7.78,999.13,69.21
36.82,57.9,11.35,1016.3,55.11
38.14,47.08,11.53,1004.63,47.41
23.25,96.33,3.59,1019.7,70.2
37.15,68.93,19.3,1003.57,73.36
31.67,58.48,6.76,1006.89,47.81
20.89,49.14,15.06,993.75,54.77
36.93,50.45,19.42,1012.38,50.66
32.08,65.92,9.76,998.34,59.4
21.72,76.3,20.94,1006.87,78.25
37.09,84.62,18.35,1003.57,80.58
20.49,43.65,10.98,994.39,56.17
39.77,47.03,21.98,1005.86,59.15
23.28,82.55,16.69,993.87,81.04
26.43,84.12,17.89,1014.16,72.71
23.99,51.67,0.66,1013.4,38.43
30.38,68.79,11.62,1007.45,59.18
29.26,56.22,15.17,1011.19,57.69
25.82,44.87,0.05,1004.89,34.82
24.18,66.34,23.29,1013.65,62.23
28.87,57.14,27.82,990.79,77.98
21.75,65.77,3.02,995.74,62.96
23.31,83.73,28.79,1015.84,82.14
25.07,65.23,19.23,1000.77,70.95
20.48,87.64,11.64,992.97,76.91
35.68,83.38,7.25,1011.09,63.07
28.31,59.63,17.17,1019.05,54.9
29.82,54.99,2.47,1000.95,47.68
39.1,89.18,22.6,1006.89,87.43
27.9,86.22,23.74,1012.35,74.99
23.45,82.58,26.92,993.93,84.7
30.02,91.19,2.86,1001.5,72.03
33.9,97.65,14.35,1006.74,77.07
29.22,47.17,19.45,1003.53,61.44
21.14,78.19,25.8,1018.76,77.52
21.7,81.2,3.24,994.29,74.01
32.17,57.73,24.25,1005.8,68.02
23.16,92.8,10.36,998.38,80.1
31.64,87.2,27.26,1012.36,85.53
34.32,93.59,27.97,1012.02,89.66
25.23,55.38,1.53,994.93,50.59
27.13,79.93,2.58,1012.52,53.94
20.89,95.97,6.44,997.72,76.23
33.31,94.23,21.79,1000.13,84.97
26.41,71.48,22.91,997.87,75.8
26.21,47.27,12.51,1018.51,45.86
38.16,71.3,8.47,1014.82,55.1
26.02,72.04,20.17,1009.18,70.35
33.19,85.8,25.26,1002.03,87.98
24.02,55.57,10.59,1001.96,53.79
25.87,98.33,25.34,991.62,95.64
30.04,41.56,24.91,1015.45,47.17
24.78,83.78,26.41,1015.15,77.55
36.96,79.66,12.85,1016.77,63.59
34.99,45.42,28.79,1008.57,65.95
26.43,55.32,3.07,1001.03,50.42
36.51,68.42,18.22,1017.62,66.19
36.22,70.64,21.19,990.76,80.31
38.76,40.97,12.68,1003.7,51.4
22.56,89.6,6.64,1005.33,69.06
39.98,41.36,8.51,1004.87,43.52
39.25,76.8,25.94,997.69,81.74
25.34,97.25,7.78,1006.25,78.34
35.96,95.25,19.07,1017.89,82.04
22.9,86.56,12.93,1014.84,74.75
32.95,87.44,4.51,1017.55,59.2
36.79,69.81,26.33,994.74,79.19
39.5,57.36,17.17,1000.84,62.87
31.7,92.68,25.77,1014.8,82.53
31.71,84.26,2.34,992.5,66.4
30.47,89.39,24.07,1010.12,84.37
22.8,69.97,21.08,1010.08,70.85
21.05,51.86,15.5,994.28,64.41
29.14,48.9,7.67,993.79,50.56
31.0,48.23,4.88,1002.46,43.89
34.77,41.06,25.58,992.57,64.1
31.56,54.18,12.88,1016.22,51.62
24.16,58.43,4.32,998.75,51.66
29.91,46.24,16.04,996.71,60.87
22.61,93.93,6.68,1016.6,67.14
31.29,83.21,20.38,996.8,77.9
30.83,68.18,4.35,1016.28,56.16
36.05,86.67,1.78,1008.08,60.75
36.67,61.4,12.07,996.35,60.54
26.99,75.45,26.34,1007.17,76.91
39.42,77.37,0.74,1005.11,56.85
33.32,66.35,2.16,992.96,64.95
34.78,45.48,4.11,1006.89,37.61
26.09,92.72,22.64,1010.95,79.74
35.17,92.37,3.27,992.11,75.95
39.77,42.48,5.86,1006.88,38.32
38.37,95.66,4.51,996.41,75.51
33.14,40.02,18.36,1018.88,45.91
23.18,97.12,23.11,1001.18,92.7
33.84,47.64,2.38,1014.05,38.59
39.17,86.82,5.55,1003.58,74.62
22.19,66.41,19.08,1018.41,57.04
30.43,50.01,11.6,1002.34,49.25
22.34,98.21,22.94,1001.27,95.27
20.43,54.59,1.98,1009.66,39.79
22.04,92.84,25.19,992.16,94.45
22.46,69.98,29.5,1011.58,70.68
38.89,82.96,13.27,992.78,77.34
28.32,74.15,22.22,1015.05,68.75
21.87,54.78,11.11,990.79,61.64
27.83,74.1,4.65,1006.81,56.78
32.3,85.81,0.94,1019.72,52.76
28.25,79.17,4.27,1000.63,69.39
28.94,69.42,20.28,1015.8,60.82
38.71,65.23,0.96,1019.05,46.29
39.76,59.73,15.72,1001.79,62.49
23.95,61.53,29.53,1015.18,66.09
22.92,57.85,21.89,996.69,67.59
30.01,68.19,6.51,1017.63,52.99
26.38,81.93,18.19,993.72,82.17
27.27,80.63,6.39,1012.92,64.71
31.4,44.22,2.52,1006.92,38.93
29.0,48.26,19.81,1002.03,59.87
38.19,79.51,2.97,1003.62,60.11
20.82,94.68,12.12,1014.51,73.42
31.66,51.78,12.39,1017.27,43.57
27.76,54.69,3.33,994.1,50.35
32.79,87.49,20.56,1018.91,77.69
36.01,98.01,27.29,1004.06,90.69
36.01,74.11,17.76,990.85,82.99
35.36,87.21,16.72,1016.61,71.68
24.37,42.36,28.2,1001.29,60.1
32.75,83.62,25.27,1000.49,88.47
25.07,45.31,14.68,999.07,54.82
26.61,70.91,23.39,1018.33,65.99
26.99,64.6,10.12,1018.61,49.6
23.92,45.07,10.77,1016.91,46.22
20.26,82.5,13.71,995.48,78.55
31.81,42.73,14.22,1002.55,53.82
21.18,60.99,23.86,1003.76,70.96
34.53,50.93,11.84,1001.13,54.75
38.81,76.88,26.83,1013.58,71.05
30.36,68.14,3.53,1013.32,48.37
28.07,55.14,10.15,1003.7,57.75
35.36,96.2,9.93,993.06,84.98
39.84,55.53,25.77,991.88,75.68
27.64,74.87,0.12,1000.05,62.5
26.04,85.38,24.98,1005.25,87.99
23.0,89.33,29.4,998.63,88.61
35.68,73.66,1.07,1001.38,63.11
34.51,70.37,25.6,990.12,78.92
29.38,97.98,24.3,1009.81,93.08
36.1,50.62,4.56,998.52,49.05
23.04,82.3,17.87,1015.06,75.91
34.39,84.83,23.01,1019.6,73.64
20.88,67.35,12.8,1004.73,65.83
30.25,76.78,12.29,992.8,76.81
28.0,75.43,20.98,1019.42,69.06
33.48,48.37,16.2,1005.79,57.66
34.71,75.03,14.39,1005.8,64.58
23.96,65.02,22.11,990.67,73.34
24.88,64.13,0.47,1003.51,52.63
20.95,87.12,1.44,997.25,68.42
22.27,54.64,21.98,995.38,71.17
39.23,42.86,14.65,1012.61,44.92
32.25,61.52,5.33,1003.56,52.09
24.45,88.04,28.51,1000.41,92.24
24.87,56.99,9.67,1014.54,52.46
25.74,91.4,9.97,993.45,84.3
24.34,54.86,21.21,991.3,64.48
25.05,74.86,11.29,1004.08,66.42
28.7,73.37,15.38,992.95,69.93
38.42,74.72,3.07,1017.34,56.96
29.82,49.2,8.1,993.71,58.96
25.17,59.94,21.31,991.74,71.81
23.13,84.36,6.44,1012.64,69.11
23.14,80.87,19.86,1015.19,72.2
26.59,74.53,3.93,1002.66,64.88
31.16,75.93,20.43,1011.6,70.14
20.81,69.41,4.62,994.03,66.64
29.81,73.39,9.52,1015.47,62.52
25.32,89.24,7.16,1011.53,71.24
33.32,87.77,18.69,1005.18,80.28
25.47,93.07,17.64,994.96,84.77
37.47,87.37,0.95,1013.35,57.51
28.18,78.56,17.47,1007.88,74.82
23.76,72.28,21.84,1010.73,71.18
24.02,76.57,10.36,1007.36,62.08
38.65,40.07,8.97,994.64,47.62
34.57,79.32,25.24,1007.66,77.31
35.75,63.65,2.88,998.78,57.98
32.72,56.37,3.54,993.5,49.97
20.46,64.13,12.49,994.19,68.58
36.55,83.21,15.24,1000.58,78.53
21.89,96.65,23.79,1001.42,87.59
33.49,49.82,14.85,1013.78,54.4
21.41,54.3,20.66,1001.73,65.01
27.45,92.93,13.73,1001.51,78.89
26.19,51.47,26.43,1010.77,58.47
33.65,87.83,21.03,993.95,84.63
36.05,62.21,8.95,1012.92,49.47
35.03,64.6,22.73,1019.6,60.53
34.69,62.27,26.79,1012.77,64.58
30.53,97.1,24.42,1013.14,89.13
33.88,87.82,16.86,1011.32,76.53
29.57,53.14,1.81,1017.37,40.38
37.59,61.44,28.0,1019.97,65.09
23.29,40.02,25.7,1009.34,57.56
32.24,51.52,25.41,1008.23,66.73
34.52,97.11,12.44,1010.95,80.44
35.13,91.21,9.08,1009.47,75.91
37.21,99.91,6.53,1014.8,76.4
30.87,68.6,27.65,1007.22,73.01
20.23,94.69,9.81,992.49,78.57
26.89,45.77,15.98,999.73,59.37
26.96,42.48,20.2,1014.28,48.39
20.39,56.89,16.04,1018.55,57.09
34.22,90.36,17.84,993.88,85.53
28.56,90.87,17.16,1010.02,76.84
35.13,88.47,14.14,991.59,87.65
37.13,71.19,15.7,1019.66,62.92
31.76,80.21,5.71,1016.53,55.01
24.48,77.68,15.73,1018.95,62.79
23.39,72.26,5.37,990.95,65.71
25.62,47.39,15.89,996.44,54.34
25.68,64.27,18.53,996.38,71.0
35.68,92.81,25.76,999.22,93.16
38.04,90.72,0.76,1018.93,59.42
37.87,64.29,21.52,1000.4,67.44
38.32,56.39,4.15,1010.81,45.91
23.66,82.67,3.12,1015.13,62.64
34.03,54.33,17.23,1007.55,53.87
25.55,71.47,15.36,1016.04,58.27
24.49,64.86,18.95,1017.21,63.19
30.63,62.58,7.35,1018.13,49.89
25.35,55.76,11.71,993.38,57.51
28.19,75.96,8.77,1014.57,57.84
30.59,58.7,18.2,995.25,67.35
29.59,82.1,6.86,1002.03,65.43
33.56,79.7,9.18,1005.31,70.75
34.38,50.96,12.95,1011.2,53.15
24.54,61.85,9.05,991.95,65.32
33.25,55.44,2.29,1000.34,50.9
25.9,72.21,2.93,992.5,59.61
31.3,77.68,28.85,995.65,90.37
24.24,50.5,27.13,990.08,67.02
34.08,84.66,17.14,1007.34,73.07
36.47,45.22,18.46,1012.91,50.15
35.19,41.33,10.2,1014.96,35.71
26.18,88.82,0.08,1006.74,63.83
34.04,93.3,14.61,1000.87,84.39
35.46,85.34,3.53,990.83,78.3
22.9,93.68,0.6,1007.65,72.68
36.77,88.43,21.26,1002.87,82.85
23.15,90.13,23.7,1014.08,83.92
39.46,85.7,7.55,994.88,77.88
24.87,73.34,26.38,995.66,86.57
37.03,69.03,13.32,1018.65,60.56
